ChromosomeName,StartPosition,EndPosition,FileName,NumberOfFilesFoundIn,NumberMatchingBasePairs
chr1,17426101,17426402,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,301
chr1,17458506,17458934,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,428
chr1,17534262,17535204,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,942
chr1,17548560,17548999,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,439
chr1,17555955,17556019,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,64
chr1,17579139,17579602,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,463
chr1,17674727,17674775,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,48
chr1,17736398,17736581,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,183
chr1,17795730,17796101,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,371
chr1,17797443,17797707,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,264
chr1,17817065,17817233,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,168
chr1,17847932,17848568,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,636
chr1,17887300,17888106,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,806
chr1,18012390,18013278,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,888
chr1,18243567,18243988,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,421
chr1,18481044,18482356,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1312
chr1,18529868,18530042,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,174
chr1,18603044,18603219,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,175
chr1,18713466,18713853,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,387
chr1,19008759,19008989,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,230
chr1,19060655,19061193,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,538
chr1,19075851,19075890,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr1,19075891,19075970,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,79
chr1,19120426,19120481,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,55
chr1,19267139,19267501,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,362
chr1,19312021,19312252,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,231
chr1,19357696,19357752,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,56
chr1,19449026,19449139,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,113
chr1,19531091,19532198,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1107
chr1,19537472,19537779,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,307
chr1,19570217,19570377,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,160
chr1,19619749,19620468,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,719
chr1,19778190,19778630,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,440
chr1,19790634,19791009,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,375
chr1,19794510,19796847,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2337
chr1,19847365,19847672,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,307
chr1,19868562,19868752,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,190
chr1,19868753,19868823,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,70
chr1,19880769,19880856,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,87
chr1,19888573,19888790,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,217
chr1,19894626,19894758,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,132
chr1,19977100,19977222,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,122
chr1,20089471,20089633,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,162
chr1,20118104,20118491,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,387
chr1,20130943,20131099,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,156
chr1,20155939,20156308,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,369
chr1,20200871,20200927,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,56
chr1,20211755,20212186,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,431
chr1,20238221,20238636,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,415
chr1,20272090,20272289,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,199
chr1,20431602,20431861,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,259
chr1,20450509,20451494,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,985
chr1,20563257,20563630,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,373
chr1,20625121,20625523,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,402
chr1,20669981,20670425,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,444
chr1,20670614,20670871,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,257
chr1,20812602,20812786,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,184
chr1,20821086,20821101,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,15
chr1,20830603,20831507,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,904
chr1,20845631,20846253,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,622
chr1,20903046,20903557,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,511
chr1,20928278,20928399,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,121
chr1,20936028,20936562,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,534
chr1,20950946,20951513,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,567
chr1,20955849,20956277,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,428
chr1,20967606,20967811,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,205
chr1,21057024,21057926,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,1804
chr1,21057024,21057926,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,1804
chr1,21120815,21121075,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,260
chr1,21183707,21184206,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,499
chr1,21207022,21207196,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr1,21384996,21385084,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,88
chr1,21487185,21487441,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,256
chr1,21599025,21599284,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,259
chr1,21648349,21648468,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,119
chr1,21671343,21673310,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1967
chr1,21680879,21681492,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,613
chr1,21749081,21749810,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,729
chr1,21769642,21770012,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,370
chr1,21780616,21780924,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,308
chr1,21801406,21801688,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,282
chr1,21802342,21802500,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,158
chr1,21870033,21870791,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,758
chr1,21893670,21894600,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,930
chr1,21987698,21987854,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,156
chr1,22064383,22064615,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,232
chr1,22070432,22070714,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,282
chr1,22108922,22110610,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1688
chr1,22145314,22145500,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,186
chr1,22178830,22179130,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,300
chr1,22253824,22254293,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,469
chr1,22256122,22256551,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,429
chr1,22256552,22256975,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,423
chr1,22371800,22372121,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,321
chr1,22380683,22380773,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,90
chr1,22438271,22438454,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,183
chr1,22442158,22442669,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,511
chr1,22546694,22546868,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr1,22715779,22716259,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,480
chr1,22722235,22722274,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr1,22722275,22722872,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,597
chr1,22814165,22815145,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,980
chr1,22848058,22848686,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,628
chr1,22914631,22914959,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,328
chr1,22936699,22937093,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,394
chr1,23054149,23055177,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1028
chr1,23063979,23064454,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,475
chr1,23208153,23208325,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,172
chr1,23323036,23324220,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1184
chr1,23362365,23362468,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,103
chr1,23443188,23444362,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1174
chr1,23497200,23497338,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,138
chr1,23497339,23497361,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,22
chr1,23539769,23540605,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,836
chr1,23644180,23644254,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,74
chr1,23666029,23666381,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,352
chr1,23714756,23714912,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,156
chr1,23724595,23725453,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,858
chr1,23754614,23755033,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,419
chr1,23809398,23811352,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1954
chr1,23849494,23849715,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,221
chr1,23962995,23963446,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,451
chr1,23986946,23987249,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,303
chr1,24028280,24028453,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,173
chr1,24037931,24038407,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,476
chr1,24055593,24056042,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,449
chr1,24081532,24081746,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,214
chr1,24083445,24083592,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,147
chr1,24103544,24103690,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,146
chr1,24117235,24117278,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,43
chr1,24132181,24132295,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,114
chr1,24229640,24230621,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,981
chr1,24240981,24241020,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr1,24265076,24265379,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,303
chr1,24297881,24297898,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,17
chr1,24334880,24335421,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,541
chr1,24361687,24362016,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,329
chr1,24384394,24384503,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,109
chr1,24608303,24609267,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,964
chr1,24655398,24656053,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,655
chr1,24677105,24677372,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,267
chr1,24691213,24691779,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,566
chr1,24753348,24754297,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,949
chr1,24808375,24808519,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,144
chr1,24879456,24879702,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,246
chr1,24926307,24926566,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,518
chr1,24926307,24926566,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,518
chr1,24969798,24969944,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,146
chr1,25033759,25033931,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,172
chr1,25100529,25101061,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,532
chr1,25148239,25149067,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,828
chr1,25191979,25192347,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,368
chr1,25217218,25217594,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,376
chr1,25332658,25332896,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,238
chr1,25366425,25366823,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,398
chr1,25429144,25429504,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,360
chr1,25446643,25446664,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,21
chr1,25446665,25447686,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1021
chr1,25469637,25469860,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,223
chr1,25587742,25588134,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,392
chr1,25618776,25618927,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,151
chr1,25655974,25656369,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,395
chr1,25665221,25665911,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,690
chr1,25690707,25691038,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,331
chr1,25698789,25699360,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,571
chr1,25726034,25727054,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1020
chr1,25727419,25727570,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,151
chr1,25755884,25757647,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1763
chr1,25808598,25808802,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,204
chr1,25824747,25824773,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,26
chr1,25824774,25825745,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,971
chr1,25866511,25866895,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,384
chr1,25883060,25883645,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,585
chr1,25962006,25962179,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,173
chr1,26004266,26006107,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1841
chr1,26016588,26016769,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,181
chr1,26041795,26042779,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,984
chr1,26131068,26132236,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1168
chr1,26211140,26211451,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,311
chr1,26231827,26232643,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,816
chr1,26286703,26286748,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,45
chr1,26291619,26292084,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,465
chr1,26339371,26340365,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,994
chr1,26395462,26397942,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2480
chr1,26474517,26474650,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,133
chr1,26632913,26633426,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,513
chr1,26702434,26702599,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,165
chr1,26710093,26710381,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,288
chr1,26734811,26736558,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1747
chr1,26739932,26740383,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,451
chr1,26743351,26743518,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,167
chr1,26800650,26800780,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,130
chr1,26800927,26802158,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1231
chr1,26812661,26813050,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,389
chr1,26866451,26867171,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,720
chr1,26904555,26904571,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,32
chr1,26904555,26904571,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,32
chr1,26951699,26952025,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,326
chr1,27153321,27153757,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,436
chr1,27200500,27201401,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,901
chr1,27205327,27205614,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,287
chr1,27216545,27217980,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1435
chr1,27225263,27225395,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,132
chr1,27275110,27275376,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,266
chr1,27296744,27296915,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,171
chr1,27319639,27320360,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,721
chr1,27347643,27349034,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1391
chr1,27368855,27370130,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1275
chr1,27411167,27412164,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,997
chr1,27466524,27467269,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,745
chr1,27547336,27547640,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,304
chr1,27630099,27630878,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,779
chr1,27747958,27748095,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,137
chr1,28058719,28059682,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,963
chr1,28123622,28123807,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,185
chr1,28207915,28208116,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,201
chr1,28224153,28224332,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,179
chr1,28424059,28424217,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,158
chr1,28615250,28615420,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,170
chr1,28654349,28654511,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,162
chr1,28685169,28685713,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,544
chr1,28694240,28694370,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,130
chr1,28694416,28694717,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,301
chr1,28771840,28772317,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,477
chr1,28848205,28848651,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,446
chr1,28894034,28894453,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,419
chr1,28951212,28951425,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,213
chr1,29082795,29083153,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,358
chr1,29135992,29136207,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,215
chr1,29144282,29144471,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,378
chr1,29144282,29144471,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,378
chr1,29235761,29236299,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,538
chr1,29350285,29350626,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,341
chr1,29376547,29377191,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,644
chr1,29467662,29467904,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,242
chr1,29505092,29505222,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,130
chr1,29510045,29510326,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,281
chr1,29588723,29589561,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,838
chr1,29681053,29681314,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,261
chr1,29850921,29851853,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,932
chr1,30266602,30267082,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,480
chr1,30424162,30424304,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,142
chr1,30509184,30510945,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1761
chr1,30547514,30547566,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,52
chr1,30843206,30843287,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,81
chr1,30864356,30864472,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,116
chr1,30878736,30879257,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,521
chr1,30904560,30904688,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,128
chr1,30943999,30944038,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,39
chr1,30972630,30972978,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,348
chr1,31143494,31143662,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,168
chr1,31167053,31167433,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,380
chr1,31186871,31187771,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,900
chr1,31195768,31196208,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,440
chr1,31247379,31247568,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,189
chr1,31251876,31252329,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,453
chr1,31274191,31274954,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,763
chr1,31369763,31370122,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,359
chr1,31383615,31384051,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,436
chr1,31424739,31426306,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1567
chr1,31572073,31572119,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,46
chr1,31602325,31602420,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,95
chr1,31610514,31610646,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,132
chr1,31672390,31673026,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,636
chr1,31681226,31681404,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,178
chr1,31762629,31762746,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,117
chr1,31782720,31783424,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,704
chr1,31885429,31886055,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,626
chr1,31903431,31903587,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,156
chr1,31949794,31949923,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,129
chr1,31980046,31980437,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,391
chr1,32058051,32059007,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,956
chr1,32121387,32122781,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1394
chr1,32122782,32122857,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,75
chr1,32195736,32196032,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,296
chr1,32236716,32237237,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,521
chr1,32259111,32260182,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1071
chr1,32359403,32359934,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,531
chr1,32382025,32382399,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,374
chr1,32410789,32411226,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,437
chr1,32420950,32421318,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,368
chr1,32454161,32454724,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,563
chr1,32537373,32538024,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,651
chr1,32572961,32573108,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,147
chr1,32673588,32673705,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,117
chr1,32745424,32745766,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,342
chr1,32749547,32749723,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,176
chr1,32800395,32800759,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,364
chr1,32823075,32823598,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,523
chr1,32931845,32932110,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,265
chr1,32983900,32984083,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,183
chr1,32992652,32992934,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,282
chr1,33009600,33010076,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,476
chr1,33073901,33074011,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,110
chr1,33074266,33074406,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,140
chr1,33078052,33078227,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,175
